DateTime	open	high	low	OptionPrice	OptionVolume	OptionOI	Underlying	StrikePrice	OptionType	TradingSymbol	SpotPrice	OptionLabel	Expiry	Date	ChangeInOI	ChangeInVolume	ChangeInPrice	IV	PremiumDecay	NT	COI_NT	TradedValue	OI_Volume_Ratio	WinningProbability	CloseProbability	HighestWinningCE	HighestWinningPE	HighestCloseCE	HighestClosePE	Z_ChangeInOI	Z_PremiumDecay	Z_ChangeInVolume	Z_IV	Z_COI_NT	Z_TradedValue	ROC_PremiumDecay	ROC_COI_NT	ROC_IV	VWAP	MoneyFlow	CumulativeMoneyFlow	CE1 MF	PE1 MF	CE2 MF	PE2 MF	CE3 MF	PE3 MF	CE1 COI_NT	PE1 COI_NT	CE2 COI_NT	PE2 COI_NT	CE3 COI_NT	PE3 COI_NT	CE1 OI	PE1 OI	CE2 OI	PE2 OI	CE3 OI	PE3 OI	CE1 COI	PE1 COI	CE2 COI	PE2 COI	CE3 COI	PE3 COI	Support	Resistance	NeutralPoint	Signal	SignalStrength	Reason	DateTime_str
06-08-2025 09:15	916	916	872.05	888.15	245	16835	BANKNIFTY	55100	CE	BANKNIFTY25AUG55100CE	55380.8	ITM3 CE	28-08-2025	06-08-2025	-315	-2380	-5	0.122924908	0.010966797	0.272222222	-1157.142857	-2113797	4.632352941	0.592210816	0.407789184	53500	56500	57300	53400	9.503340407	7.074300259	11.18122836	12.35505075	8.969036793	10.19023324	0	0	0	55380.8	-279767.25	9312282	55500	56000	56000	55300	55300	55500	56400	56000	56300	54000	56000	53700	57000	56000	56000	55000	55500	54000	56000	56000	56200	54000	56300	53700	54933.33333	56041.66667	55487.5		0		06-08-2025 09:15
06-08-2025 09:15	462	474.45	454.85	461.2	6265	66605	BANKNIFTY	55100	PE	BANKNIFTY25AUG55100PE	55380.8	OTM3 PE	28-08-2025	06-08-2025	-2275	-4025	12.9	0.120056646	0.013398145	6.961111111	-326.8156425	-1856330	19.7826087	0.405350991	0.594649009	53500	56500	57300	53400	11.17714666	8.810678975	9.968309268	8.895158108	10.87498556	9.932080759	0	0	0	55380.8	-1049230	3597298.25	55500	56000	56000	55300	55300	55500	56400	56000	56300	54000	56000	53700	57000	56000	56000	55000	55500	54000	56000	56000	56200	54000	56300	53700	54933.33333	56041.66667	55487.5		0		06-08-2025 09:15
06-08-2025 09:15	869.95	869.95	810	827.5	3150	54565	BANKNIFTY	55200	CE	BANKNIFTY25AUG55200CE	55380.8	ITM2 CE	28-08-2025	06-08-2025	-2590	-7560	-3.95	0.122366251	0.011677332	3.5	-740	-6255900	11.99074074	0.569099082	0.430900918	53500	56500	57300	53400	9.34198168	7.32942971	8.91588782	11.97705247	9.222334811	6.354181404	0	0	0	55380.8	-2143225	33303660.25	55500	56000	56000	55300	55300	55500	56400	56000	56300	54000	56000	53700	57000	56000	56000	55000	55500	54000	56000	56000	56200	54000	56300	53700	54933.33333	56041.66667	55487.5		0		06-08-2025 09:15
06-08-2025 09:15	501.2	523.05	490	500.05	11620	96215	BANKNIFTY	55200	PE	BANKNIFTY25AUG55200PE	55380.8	OTM2 PE	28-08-2025	06-08-2025	-5005	-6685	19.25	0.119558305	0.012293972	12.91111111	-387.6506024	-3342834.25	26.20418848	0.429021109	0.570978891	53500	56500	57300	53400	10.42314914	8.475464327	8.003483911	8.664463674	10.87230768	8.0054687	0	0	0	55380.8	-2502750.25	10340177.75	55500	56000	56000	55300	55300	55500	56400	56000	56300	54000	56000	53700	57000	56000	56000	55000	55500	54000	56000	56000	56200	54000	56300	53700	54933.33333	56041.66667	55487.5		0		06-08-2025 09:15
06-08-2025 09:15	759.95	785.05	721.8	767.8	14630	121555	BANKNIFTY	55300	CE	BANKNIFTY25AUG55300CE	55380.8	ITM1 CE	28-08-2025	06-08-2025	-6440	-15400	-3.2	0.121564109	0.012405021	16.25555556	-396.1722488	-11824120	14.63636364	0.545690986	0.454309014	53500	56500	57300	53400	9.068913066	7.590718575	5.487264294	11.43430801	9.431114337	1.197385309	0	0	0	55380.8	-4944632	86717697.5	55500	56000	56000	55300	55300	55500	56400	56000	56300	54000	56000	53700	57000	56000	56000	55000	55500	54000	56000	56000	56200	54000	56300	53700	54933.33333	56041.66667	55487.5		0		06-08-2025 09:15
